project_id,deployment_id,placename,longitude,latitude,start_date,end_date,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,camera_name,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,plot_treatment,plot_treatment_description,detection_distance,subproject_name,subproject_design,event_name,event_description,event_type,recorded_by,remarks
2011183,RE03_AD01_CamB_2026_D3_TL,RE03_AD01,-76.53149,36.1369,2026-05-06 00:00:00,2026-05-31 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Hardware Failure,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,IF07_CT04_2026_D1,IF07-CT04,-76.5622406,36.14691162,2026-06-26 00:00:00,2026-07-31 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,15,Timbermill_Camera_Traps_2026,,,,,,
2011183,TE09_CT05_2026_D1,TE09-CT05,-76.59322,36.13624,2026-06-17 00:00:00,2026-07-30 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,12,Timbermill_Camera_Traps_2026,,,,,,
2011183,TE15_AD01_CamA_2026_D4_MC,TE15-AD01,-76.61750793,36.15167236,2026-06-18 00:00:00,2026-07-27 00:00:00,None,,None,,2188084,Reconyx Hyperfire PC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE15_CT04_2026_D1,TE15-CT04,-76.61758,36.15118,2026-06-18 00:00:00,2026-07-27 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,24,Timbermill_Camera_Traps_2026,,,,,,
2011183,TE02_AD01_CamA_2026_D1_MC,TE02_AD01,-76.60591,36.1469,2026-04-10 00:00:00,2026-05-02 00:00:00,None,NA,None,NA,2181387,Reconyx Hyperfire PC800,0,Camera Hardware Failure,Knee height,NA,Pointed Downward,NA,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,1-minute timelapse
2011183,RE01_AD01_CamA_2026_D2_TL,RE01_AD01,-76.49314,36.14607,2026-05-06 00:00:00,2026-06-16 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,TE03_AD01_CamA_2026_D3_MC,TE03-AD01,-76.59934235,36.14878082,2026-06-17 00:00:00,2026-07-28 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE11_AD01_CamB_2026_D3_MC,TE11-AD01,-76.5831604,36.15631866,2026-06-02 00:00:00,2026-07-27 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE14_CT01_2026_D1,TE14_CT01,-76.58022,36.14467,2026-04-02 00:00:00,2026-05-23 00:00:00,None,NA,None,NA,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,NA,Parallel,NA,,,,Timbermill_Camera_Traps_2026,,,,,,
2011183,IF06_CT04_2026_D1,IF06-CT04,-76.54521942,36.14646912,2026-06-26 00:00:00,2026-07-31 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,9,Timbermill_Camera_Traps_2026,,,,,,Date and time shifted six days ahead
2011183,TE16_AD01_CamA_2026_D3_MC,TE16-AD01,-76.59059906,36.16350937,2026-06-02 00:00:00,2026-07-27 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,IF09_AD01_CamB_2026_D3_MC,IF09_AD01,-76.53577,36.16352,2026-06-16 00:00:00,2026-07-27 00:00:00,None,,None,,2188084,Reconyx Hyperfire PC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO07_CT02_2026_D1,TO07-CT02,-76.58755,36.13488,2026-04-01 00:00:00,2026-05-07 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,,Timbermill_Camera_Traps_2026,,,,,,No distances
2011183,TE06_AD01_CamB_2026_D1_MC,TE06-AD01,-76.58263397,36.1493454,2026-04-02 00:00:00,2026-05-07 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,No timelapse
2011183,TE16_CT01_2026_D1,TE16-CT01,-76.58976,36.16396,2026-06-02 00:00:00,2026-07-27 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,6,Timbermill_Camera_Traps_2026,,,,,,
2011183,TE03_AD01_CamA_2026_D2_MC,TE03_AD01,-76.59934,36.14878,2026-05-19 00:00:00,2026-06-17 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO14_CT05_2026_D1,TO14-CT05,-76.58131,36.14596,2026-07-08 00:00:00,2026-08-16 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Hardware Failure,Knee height,,Parallel,,,,24,Timbermill_Camera_Traps_2026,,,,,,
2011183,TE09_AD01_CamA_2026_D2_MC,TE09_AD01,-76.59286,36.13631,2026-05-19 00:00:00,2026-06-17 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,25,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,bad angle
2011183,RE04_AD01_CamB_2026_D2_MC,RE04_AD01,-76.53487,36.1441,2026-05-23 00:00:00,2026-06-17 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,RE06_AD01_CamA_2026_D2_MC,RE06_AD01,-76.50294,36.14434,2026-05-06 00:00:00,2026-06-25 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO03_AD01_CamA_2026_D3_MC,TO03-AD01,-76.59822083,36.14921951,2026-06-17 00:00:00,2026-07-28 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO05_CT02_2026_D1,TO05-CT02,-76.58894,36.14835,2026-07-08 00:00:00,2026-07-28 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,24,Timbermill_Camera_Traps_2026,,,,,,
2011183,TE09_AD01_CamA_2026_D2_TL,TE09_AD01,-76.59286,36.13631,2026-05-19 00:00:00,2026-06-17 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,bad angle
2011183,RE03_CT09_2026_D1,RE03-CT09,-76.53101,36.13735,2026-05-06 00:00:00,2026-06-01 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,9,Timbermill_Camera_Traps_2026,,,,,,
2011183,TE08_AD01_CamA_2026_D3_MC,TE08-AD01,-76.59858704,36.15674591,2026-06-02 00:00:00,2026-07-06 00:00:00,None,,None,,2188084,Reconyx Hyperfire PC500,0,Camera Hardware Failure,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,RE06_CT07_2026_D1,RE06-CT07,-76.50293,36.14439,2026-04-12 00:00:00,2026-05-06 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,0,Timbermill_Camera_Traps_2026,,,,,,No distance recorded
2011183,RE08_CT02_2026_D2,RE08-CT02,-76.49467,36.1529,2026-06-25 00:00:00,2026-07-14 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,8,Timbermill_Camera_Traps_2026,,,,,,
2011183,IF01_CT04_2026_D1,IF01-CT04,-76.54702759,36.13008118,2026-06-01 00:00:00,2026-07-30 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,15,Timbermill_Camera_Traps_2026,,,,,,
2011183,TE13_AD01_CamA_2026_D3_MC,TE13-AD01,-76.58250427,36.13572693,2026-06-17 00:00:00,2026-07-30 00:00:00,None,,None,,2188084,Reconyx Hyperfire PC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE05_CT03_2026_D1,TE05-CT03,-76.58912,36.14787,2026-04-02 00:00:00,2026-05-07 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,0,Timbermill_Camera_Traps_2026,,,,,,No distance recorded
2011183,RE09_AD01_CamB_2026_D2_TL,RE09_AD01,-76.52644,36.17043,2026-05-06 00:00:00,2026-06-16 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,TE07_CT04_2026_D1,TE07-CT04,-76.58881,36.13491,2026-07-08 00:00:00,2026-08-21 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,9,Timbermill_Camera_Traps_2026,,,,,,Date and time added manually
2011183,TE08_CT01_2026_D1,TE08-CT01,-76.59914,36.15696,2026-07-09 00:00:00,2026-08-21 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,18,Timbermill_Camera_Traps_2026,,,,,,
2011183,RE04_CT04_2026_D1,RE04-CT04,-76.53545,36.14462,2026-05-23 00:00:00,2026-06-12 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Hardware Failure,Knee height,,Parallel,,,,18,Timbermill_Camera_Traps_2026,,,,,,
2011183,RE03_CT04_2026_D1,RE03-CT04,-76.53114,36.13708,2026-03-28 00:00:00,2026-05-06 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Chest height,,Parallel,,,,,Timbermill_Camera_Traps_2026,,,,,,No distance recorded
2011183,RE04_AD01_CamA_2026_D2_MC,RE04_AD01,-76.53487,36.1441,2026-05-23 00:00:00,2026-06-17 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,RE07_AD01_CamA_2026_D2_MC,RE07_AD01,-76.4939,36.14101,2026-05-06 00:00:00,2026-06-16 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE15_AD01_CamA_2026_D3_MC,TE15_AD01,-76.61751,36.15167,2026-05-19 00:00:00,2026-06-18 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE11_AD01_CamA_2026_D2_MC,TE11-AD01,-76.5831604,36.15631866,2026-05-07 00:00:00,2026-06-02 00:00:00,None,,None,,2181108,Reconyx Hyperfire HC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE08_CT04_2026_D1,TE08-CT04,-76.59951,36.15541,2026-05-23 00:00:00,2026-07-09 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,15,Timbermill_Camera_Traps_2026,,,,,,
2011183,IF06_CT03_2026_D1,IF03-CT03,-76.57097626,36.14273834,2026-03-27 00:00:00,2026-05-13 00:00:00,None,,None,,2181045,MM251,0,Camera Functioning,Knee height,,Parallel,,,,12,Timbermill_Camera_Traps_2026,,,,,,Check distance
2011183,RE01_AD01_CamB_2026_D3_MC,RE01_AD01,-76.49314,36.14607,2026-06-16 00:00:00,2026-06-26 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,No time-lapse
2011183,RE05_AD01_CamA_2026_D3_TL,RE05_AD01,-76.51705,36.14177,2026-06-25 00:00:00,2026-07-14 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,IF07_CT02_2026_D1,IF07-CT02,-76.56305695,36.14636993,2026-05-13 00:00:00,2026-06-26 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,6,,,,,,,
2011183,RE04_AD01_2026_D1_CamA_MC,RE04_AD01,-76.53487,36.1441,2026-04-02 00:00:00,2026-04-14 00:00:00,None,NA,None,NA,2181387,Reconyx Hyperfire PC800,0,Camera Hardware Failure,Knee height,NA,Pointed Downward,NA,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,1-minute timlapse
2011183,RE09_AD01_CamA_2026_D1_MC,RE09_AD01,-76.52644,36.17043,2026-04-08 00:00:00,2026-05-05 00:00:00,None,NA,None,NA,2181387,Reconyx Hyperfire PC800,0,Camera Hardware Failure,Knee height,NA,Pointed Downward,NA,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,1-minute timeelapse
2011183,TO01_AD01_CamB_2026_D2_TL,TO01_AD01,-76.60004,36.14389,2026-05-23 00:00:00,2026-06-17 00:00:00,None,,None,,2071733,reconyx HC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,TO10_AD01_CamA_2026_D1_TL,TO10_AD01,-76.60828,36.15252,2026-04-10 00:00:00,2026-05-13 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,1-minute timelapse
2011183,TE07_CT02_2026_D2,TE07-CT02,-76.58729,36.13593,2026-06-17 00:00:00,2026-07-09 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,11,Timbermill_Camera_Traps_2026,,,,,,
2011183,TO09_AD01_CamB_2026_D3_MC,TO09_AD01,-76.59293,36.13536,2026-06-18 00:00:00,2026-07-14 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,RE05_CT09_2026_D1,RE05-CT09,-76.51646,36.14137,2026-05-06 00:00:00,2026-06-25 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,6,Timbermill_Camera_Traps_2026,,,,,,
2011183,RE08_CT08_2026_D1,RE08-CT08,-76.49464,36.1533,2026-04-12 00:00:00,2026-05-06 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,0,Timbermill_Camera_Traps_2026,,,,,,No distance recorded
2011183,IF09_AD01_CamB_2026_D2_TL,IF09_AD01,-76.53577,36.16352,2026-05-06 00:00:00,2026-06-16 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,IF02_AD01_CamB_2026_D3_MC,IF02_AD01,-76.52563,36.16337,2026-06-16 00:00:00,2026-07-27 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO16_CT02_2026_D1,TO16-CT02,-76.58953,36.16386,2026-06-02 00:00:00,2026-07-27 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,24,Timbermill_Camera_Traps_2026,,,,,,
2011183,RE04_CT03_2026_D1,RE04_CT03,-76.53502,36.14429,2026-04-02 00:00:00,2026-05-23 00:00:00,None,NA,None,NA,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,NA,Parallel,NA,,,,Timbermill_Camera_Traps_2026,,,,,,
2011183,IF01_AD01_CamA_2026_D3_TL,IF01-AD01,-76.54703522,36.13051224,2026-06-01 00:00:00,2026-07-28 00:00:00,None,,None,,2188084,Reconyx Hyperfire PC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,RE05_CT08_2026_D1,RE05-CT08,-76.51685,36.14169,2026-04-08 00:00:00,2026-05-06 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,0,Timbermill_Camera_Traps_2026,,,,,,No distances
2011183,To14_AD01_CamB_2026_D4_MC,TO14_AD01,-76.58107,36.14517,2026-07-08 00:00:00,2026-07-30 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,IF03_AD01_CamA_2026_D3_TL,IF03_AD01,-76.57095,36.14274,2026-05-13 00:00:00,2026-06-26 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_Disrupted_Deployments,Deployments that were removed from the main Timbermill project due to issues with sensor malfunctions or wildlife damage,,,,,Date and time are wrong. I'm having trouble fixing it in WI. No easy way to fix this in WI. Doesn't take good pictures at night
2011183,IF04_CT04_2026_D1,IF04-CT04,-76.51596069,36.16169357,2026-06-01 00:00:00,2026-07-27 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,12,Timbermill_Camera_Traps_2026,,,,,,
2011183,TO01_AD01_CamB_2026_D1_MC,TO01_AD01,-76.60004,36.14389,2026-04-10 00:00:00,2026-05-23 00:00:00,None,NA,None,NA,2181392,Reconyx PC900,0,Camera Functioning,Knee height,NA,Pointed Downward,NA,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,NO timelapse
2011183,RE06_AD01_CamB_2026_D3_MC,RE06_AD01,-76.50294,36.14434,2026-06-25 00:00:00,2026-07-30 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,"Date and time wrong
"
2011183,IF08_AD01_CamA_2026_D4_MC,IF08-AD01,-76.56243134,36.13166428,2026-07-08 00:00:00,2026-07-22 00:00:00,None,,None,,2188084,Reconyx Hyperfire PC500,0,Camera Hardware Failure,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO09_AD01_CamA_2026_D2_MC,TO09_AD01,-76.59293,36.13536,2026-05-19 00:00:00,2026-06-17 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,RE02_AD01_CamB_2026_D2_MC,RE02-AD01,-76.52989197,36.14846802,2026-05-06 00:00:00,2026-06-01 00:00:00,None,,None,,2181097,Browning Recon Force HP5,3,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE04_AD01_CamA_2026_D3_MC,TE04-AD01,-76.58351898,36.16321564,2026-06-02 00:00:00,2026-07-15 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Hardware Failure,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,date one day off
2011183,TE02_AD01_CamB_2026_D4_MC,TE02-AD01,-76.60591125,36.14690399,2026-06-18 00:00:00,2026-07-28 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE08_CT05_2026_D1,TE08_CT05,-76.60027,36.15618,2026-04-02 00:00:00,2026-05-23 00:00:00,None,NA,None,NA,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,NA,Parallel,NA,,,,Timbermill_Camera_Traps_2026,,,,,,
2011183,TO10_AD01_CamA_2026_D2_TL,TO10_AD01,-76.60828,36.15252,2026-05-13 00:00:00,2026-06-18 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,TE04_AD01_CamA_2026_D1_MC,TE04-AD01,-76.58351898,36.16321564,2026-04-01 00:00:00,2026-05-07 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,No timelapse
2011183,TE11_CT05_2026_D1,TE11-CT05,-76.583,36.15746,2026-06-02 00:00:00,2026-07-27 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,15,Timbermill_Camera_Traps_2026,,,,,,
2011183,RE09_CT06_22026_D2,RE09-CT06,-76.52556,36.17019,2026-06-25 00:00:00,2026-07-14 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,9,Timbermill_Camera_Traps_2026,,,,,,
2011183,TO07_AD01_CamA_2026_D3_MC,TO07-AD01,-76.58794403,36.13534927,2026-06-02 00:00:00,2026-07-30 00:00:00,None,,None,,2181387,Reconyx Hyperfire PC800,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO06_AD01_CamB_2026_D2_MC,TO06-AD01,-76.58169556,36.1496048,2026-05-07 00:00:00,2026-06-01 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,IF01_CT02_2026_D1,IF01-CT02,-76.54718018,36.13085175,2026-05-06 00:00:00,2026-06-01 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,9,Timbermill_Camera_Traps_2026,,,,,,
2011183,RE08_AD01_CamA_2026_D3_MC,RE08-AD01,-76.49445343,36.15330505,2026-06-25 00:00:00,2026-07-23 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Hardware Failure,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,IF03_AD01_CamB_2026_D2_MC,IF03_AD01,-76.57095,36.14274,2026-04-22 00:00:00,2026-05-13 00:00:00,None,NA,None,NA,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,NA,Pointed Downward,NA,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE10_AD01_CamB_2026_D3_MC,TE10_AD01,-76.60902,36.15204,2026-06-18 00:00:00,2026-07-27 00:00:00,None,,None,,2188084,Reconyx Hyperfire PC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,RE09_AD01_CamB_2026_D2_MC,RE07_AD01,-76.4939,36.14101,2026-05-06 00:00:00,2026-06-16 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO08_AD01_CamA_2026_D4_MC,TO08_AD01,-76.59966,36.15628,2026-07-14 00:00:00,2026-07-30 00:00:00,None,,None,,2181387,Reconyx Hyperfire PC800,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,IF04_AD01_CamB_2026_D2_MC,IF04_AD01,-76.51594,36.16201,2026-05-06 00:00:00,2026-06-01 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE05_AD01_CamB_2026_D2_MC,TE05-AD01,-76.58969116,36.14929581,2026-05-07 00:00:00,2026-06-02 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Unknown Failure,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,IF09_CT03_2026_D1,IF09-CT03,-76.5358429,36.16351318,2026-04-08 00:00:00,2026-05-06 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,0,Timbermill_Camera_Traps_2026,,,,,,Needs distances
2011183,RE05_AD01_CamA_2026_D2_MC,RE05_AD01,-76.51705,36.14177,2026-05-23 00:00:00,2026-06-17 00:00:00,None,,None,,2181108,Reconyx Hyperfire HC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE10_CT04_2026_D1,TE10_CT04,-76.60911,36.15209,2026-05-13 00:00:00,2026-06-18 00:00:00,None,NA,None,NA,2181393,Browning Strike Force Pro,0,Camera Functioning,Knee height,NA,Parallel,NA,,,,Timbermill_Camera_Traps_2026,,,,,,
2011183,TE02_CT03_2026_D1,TE02-CT04,-76.60662,36.14715,2026-04-10 00:00:00,2026-05-19 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,0,Timbermill_Camera_Traps_2026,,,,,,No distances
2011183,IF06_AD01_CamB_2026_D2_MC,IF06_AD01,-76.54578,36.14648,2026-05-13 00:00:00,2026-06-26 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,Dates and times wrong. Fixed manually based on CT02 deployment times
2011183,RE09_CT03_2026_D1,RE09-CT03,-76.52655,36.17059,2026-04-08 00:00:00,2026-05-06 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,,Timbermill_Camera_Traps_2026,,,,,,No distance recorded
2011183,TO11_CT05_2026_D1,TO11-CT05,-76.58327,36.15685,2026-04-01 00:00:00,2026-05-07 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,0,Timbermill_Camera_Traps_2026,,,,,,No distances
2011183,TE15_AD01_CamB_2026_D3_MC,TE15_AD01,-76.61751,36.15167,2026-05-19 00:00:00,2026-06-18 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Wildlife Damage,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,Flipped by bear on 2026-05-28
2011183,TO08_AD01_CamB_2026_D2_MC,TO08_AD01,-76.59966,36.15628,2026-05-19 00:00:00,2026-06-18 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
